Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,53.84887755100804,54.50142826260982,53.8309990289119,54.38521957397461,18056000,0.0,0.0
2020-01-03 00:00:00-05:00,53.464494336827286,54.26006976292797,53.464494336827286,53.723724365234375,15293900,0.0,0.0
2020-01-06 00:00:00-05:00,53.267826462966006,53.81310933880602,53.03541254390862,53.571754455566406,17755200,0.0,0.0
2020-01-07 00:00:00-05:00,53.43767482926986,53.45555335018381,52.64209940348459,52.6778564453125,21876100,0.0,0.0
2020-01-08 00:00:00-05:00,52.642097521683816,53.026477182645344,52.31135342154684,52.7136116027832,23133500,0.0,0.0
2020-01-09 00:00:00-05:00,52.78512194058093,53.19631767436861,52.58846503875759,53.00859832763672,18813300,0.0,0.0
2020-01-10 00:00:00-05:00,53.24994804691942,53.705841741685546,52.624213542130285,52.68678665161133,15200600,0.0,0.0
2020-01-13 00:00:00-05:00,52.892384016875795,53.43766688879884,52.81193579968586,53.267826080322266,16453300,0.0,0.0
2020-01-14 00:00:00-05:00,53.178448646454385,53.401925059070216,52.91027422333183,53.124813079833984,17051200,0.0,0.0
2020-01-15 00:00:00-05:00,53.008593163215956,53.32146212059988,52.51694584158832,52.68678665161133,18498800,0.0,0.0
2020-01-16 00:00:00-05:00,52.97284638596562,53.49131329062759,52.80300554304845,53.33041000366211,21365500,0.0,0.0
2020-01-17 00:00:00-05:00,53.61645278376182,53.63433130339376,52.954964607274846,53.27676773071289,21803400,0.0,0.0
2020-01-21 00:00:00-05:00,53.46449217970374,54.751714944270454,53.446613659504045,54.125980377197266,28358500,0.0,0.0
2020-01-22 00:00:00-05:00,54.563996412489544,56.18196329998023,54.50142329584511,56.0746955871582,29475100,0.0,0.0
2020-01-23 00:00:00-05:00,56.1908970548835,56.95071532234118,56.146202464441046,56.60209274291992,42778700,0.0,0.0
2020-01-24 00:00:00-05:00,59.507296949331014,61.93872133095841,59.408966785371184,61.205718994140625,84711000,0.0,0.0
2020-01-27 00:00:00-05:00,59.64137896745982,60.267110120072914,58.640202303320805,58.72065734863281,30764000,0.0,0.0
2020-01-28 00:00:00-05:00,59.44471241908149,60.410131941775134,58.94412754951768,60.16877365112305,30915400,0.0,0.0
2020-01-29 00:00:00-05:00,60.45483210727101,60.839211780658665,59.14973077482784,59.29275894165039,18055800,0.0,0.0
2020-01-30 00:00:00-05:00,58.675960645612705,59.44471997585958,58.04128851388949,59.417903900146484,18522400,0.0,0.0
2020-01-31 00:00:00-05:00,58.81899447838003,58.97989776812475,56.91497107974093,57.14738845825195,25268400,0.0,0.0
2020-02-03 00:00:00-05:00,57.62115667164066,58.13962357905163,57.478135315779,57.58539962768555,16646600,0.0,0.0
2020-02-04 00:00:00-05:00,58.792165148815165,59.05139857726614,58.032346793677135,58.51505661010742,20970800,0.0,0.0
2020-02-05 00:00:00-05:00,59.614569207992304,60.42801979256741,59.113977412910366,60.19560241699219,23401400,0.0,0.0
2020-02-06 00:00:00-05:00,60.45610668950699,60.54593608246561,59.979997885093894,60.2674560546875,17408000,0.33,0.0
2020-02-07 00:00:00-05:00,60.06086807473835,60.4561257526417,59.297307713507784,59.3062858581543,18134600,0.0,0.0
2020-02-10 00:00:00-05:00,58.89305193431208,59.64763398300938,58.78525939417248,59.638648986816406,22299300,0.0,0.0
2020-02-11 00:00:00-05:00,60.03390769374572,60.82441603483475,59.800345763191,60.554927825927734,17975600,0.0,0.0
2020-02-12 00:00:00-05:00,60.72560461256411,61.16577350617231,60.46509453370166,60.5998420715332,15586600,0.0,0.0
2020-02-13 00:00:00-05:00,60.17762847192601,60.77051481966553,59.9530515560023,60.581871032714844,11602700,0.0,0.0
2020-02-14 00:00:00-05:00,60.65373035801364,60.95915852711421,60.02491773566476,60.42915344238281,13405500,0.0,0.0
2020-02-18 00:00:00-05:00,59.881197811348336,59.90814594723925,59.18051201046353,59.4140739440918,12758400,0.0,0.0
2020-02-19 00:00:00-05:00,59.6386482610603,60.36627531232402,59.45000446456763,60.285430908203125,13551200,0.0,0.0
2020-02-20 00:00:00-05:00,60.222551919554434,60.44712885532833,57.9947457011179,58.79423904418945,26452600,0.0,0.0
2020-02-21 00:00:00-05:00,58.55170510240808,58.61458637686982,57.52763471629119,57.797122955322266,20775900,0.0,0.0
2020-02-24 00:00:00-05:00,55.3447404530631,56.38677729520897,55.084230385833614,55.47948455810547,26903100,0.0,0.0
2020-02-25 00:00:00-05:00,55.68609542763242,55.94660205439978,53.41337463288119,53.65591812133789,34495700,0.0,0.0
2020-02-26 00:00:00-05:00,53.99727373879643,54.63507135199364,53.24269517084832,53.58405303955078,26190100,0.0,0.0
2020-02-27 00:00:00-05:00,52.038975850650985,52.55999264001137,50.12557910351501,50.152530670166016,42226900,0.0,0.0
2020-02-28 00:00:00-05:00,48.77810978214868,50.64659153330512,48.149293676402884,49.874046325683594,60721700,0.0,0.0
2020-03-02 00:00:00-05:00,50.11658732406202,52.2994753056599,48.97573613570153,52.26354217529297,43140300,0.0,0.0
2020-03-03 00:00:00-05:00,52.128793801267,53.01811991612668,49.76624705983512,50.278282165527344,49740300,0.0,0.0
2020-03-04 00:00:00-05:00,51.21252043550566,52.739644209854696,50.448960261717104,52.71269607543945,29223100,0.0,0.0
2020-03-05 00:00:00-05:00,51.25743918084855,52.69473014654945,50.85320002587893,51.167606353759766,29099200,0.0,0.0
2020-03-06 00:00:00-05:00,49.5686234570904,50.314217130802184,48.99370702753621,50.09862518310547,36259200,0.0,0.0
2020-03-09 00:00:00-04:00,46.64012477654656,47.349788539512936,44.91537598362553,45.67893600463867,56197000,0.0,0.0
2020-03-10 00:00:00-04:00,47.39471366513996,48.50861674256369,45.30165846539152,48.49065017700195,36569000,0.0,0.0
2020-03-11 00:00:00-04:00,47.062350045139574,48.09540549453612,45.82268419121826,46.406585693359375,38563500,0.0,0.0
2020-03-12 00:00:00-04:00,43.10979020840205,44.996235102984045,40.75622144823949,40.908935546875,50661700,0.0,0.0
2020-03-13 00:00:00-04:00,43.35232937666238,49.406924961548164,42.885212374403494,48.89488983154297,48805100,0.0,0.0
2020-03-16 00:00:00-04:00,42.678607756743624,46.9365888038594,39.19317549561859,40.073516845703125,53878900,0.0,0.0
2020-03-17 00:00:00-04:00,41.10655537767262,46.379623599266466,40.603505301229255,44.987247467041016,52085200,0.0,0.0
2020-03-18 00:00:00-04:00,41.95995426975079,44.96030229823396,40.60351107213155,42.7684326171875,49309900,0.0,0.0
2020-03-19 00:00:00-04:00,42.97504722334044,44.223694573257404,40.56758193684073,41.26826095581055,44538000,0.0,0.0
2020-03-20 00:00:00-04:00,41.780291143497216,44.39436650879606,40.84605370575995,41.1694450378418,52344000,0.0,0.0
2020-03-23 00:00:00-04:00,41.34011719726487,45.355553366271025,41.24130281050975,44.53809356689453,46698500,0.0,0.0
2020-03-24 00:00:00-04:00,47.73607302179107,49.08353463931293,46.12810133578967,47.071327209472656,50019800,0.0,0.0
2020-03-25 00:00:00-04:00,47.14319308585199,48.319977541310806,44.834542306498044,46.04725646972656,41106100,0.0,0.0
