Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,59.455169341645366,59.744041442871094,58.94964506442472,59.744041442871094,23753600,0.0,0.0
2020-01-03 00:00:00-05:00,58.546220571235395,59.22606288460674,58.29719369309292,58.787776947021484,20538400,0.0,0.0
2020-01-06 00:00:00-05:00,57.853928189874175,59.08661052008795,57.59244919865338,59.0343132019043,26263600,0.0,0.0
2020-01-07 00:00:00-05:00,59.3182117433976,60.207239674113744,58.8674736249625,59.749027252197266,31485600,0.0,0.0
2020-01-08 00:00:00-05:00,59.70668473138551,60.27446572664049,59.305751293522675,59.861083984375,27710800,0.0,0.0
2020-01-09 00:00:00-05:00,60.72520548976744,61.2431780501748,59.98061375942791,60.51851272583008,25511200,0.0,0.0
2020-01-10 00:00:00-05:00,61.59181652381348,61.8956296107341,60.70029986873395,60.842247009277344,31629600,0.0,0.0
2020-01-13 00:00:00-05:00,61.67399607969073,63.00130976447004,61.447380714029954,62.74979019165039,31984000,0.0,0.0
2020-01-14 00:00:00-05:00,62.32146765396039,62.575476143804494,61.44738464459079,61.579368591308594,35908800,0.0,0.0
2020-01-15 00:00:00-05:00,61.70637397322671,61.930500463478076,60.894547645933535,61.15353775024414,26310400,0.0,0.0
2020-01-16 00:00:00-05:00,61.68894067291065,62.05002889863014,61.454854791453556,61.99026107788086,28419200,0.0,0.0
2020-01-17 00:00:00-05:00,62.182006291711275,62.25671510981272,61.60177325090602,62.077415466308594,25379200,0.0,0.0
2020-01-21 00:00:00-05:00,61.71136155095381,62.07992033524755,61.40257059648445,61.743736267089844,21791600,0.0,0.0
2020-01-22 00:00:00-05:00,62.19695771664661,63.15073120791831,62.007698638947254,62.28411865234375,23924000,0.0,0.0
2020-01-23 00:00:00-05:00,62.6850464294497,63.053605147256285,61.79601864545602,62.968936920166016,24451600,0.0,0.0
2020-01-24 00:00:00-05:00,64.12442488655661,64.62247867208326,61.83337823310377,62.37625503540039,37351200,0.0,0.0
2020-01-27 00:00:00-05:00,59.328166906370214,60.32676335495037,57.831512884113046,59.81625747680664,47053600,0.0,0.0
2020-01-28 00:00:00-05:00,60.476181362400524,62.07493352980183,59.94326397326675,61.751197814941406,31097600,0.0,0.0
2020-01-29 00:00:00-05:00,61.60676605382047,61.96785430714316,60.74762398905985,61.14606475830078,25884800,0.0,0.0
2020-01-30 00:00:00-05:00,60.16738662684429,61.34777544518838,59.61703553183472,61.21329879760742,29050400,0.0,0.0
2020-01-31 00:00:00-05:00,60.75509497408622,60.87462682582159,58.459066581159874,58.8774299621582,37042000,0.0,0.0
2020-02-03 00:00:00-05:00,58.69564083931229,60.04287730940977,58.633384112966,59.848636627197266,25556400,0.0,0.0
2020-02-04 00:00:00-05:00,61.26808778098686,61.733766867107725,60.76754508092939,61.54201889038086,27154400,0.0,0.0
2020-02-05 00:00:00-05:00,62.75228970868127,62.854387849486514,61.611746054157514,62.44598388671875,20822000,0.0,0.0
2020-02-06 00:00:00-05:00,62.789639478319046,63.315086364746094,61.97781319022105,63.315086364746094,21828400,0.0,0.0
2020-02-07 00:00:00-05:00,62.91415845911475,63.135792257262835,62.39867473077332,62.652679443359375,18975200,0.0,0.0
2020-02-10 00:00:00-05:00,62.879290892504244,65.49407328605393,62.829486273549264,65.48660278320312,52960800,0.0,0.0
2020-02-11 00:00:00-05:00,66.56986012093952,67.85981739464265,65.94977808961325,66.71180725097656,63855600,0.0,0.0
2020-02-12 00:00:00-05:00,67.23974385215156,67.9345233089375,66.8512625645842,67.86978149414062,37464400,0.0,0.0
2020-02-13 00:00:00-05:00,67.28955613977531,68.10387896196744,67.01562503138803,67.43150329589844,52801600,0.0,0.0
2020-02-14 00:00:00-05:00,71.53547429173598,73.45546968536645,71.22169794580553,72.16551208496094,104192400,0.0,0.0
2020-02-18 00:00:00-05:00,71.13203536094447,74.03817453772803,70.93778711601222,73.85389709472656,62016400,0.0,0.0
2020-02-19 00:00:00-05:00,75.07910872548602,78.54556610534345,75.07910872548602,78.36875915527344,69433200,0.0,0.0
2020-02-20 00:00:00-05:00,77.88813692863502,78.7721869397726,73.79911968850527,76.87460327148438,81005200,0.0,0.0
2020-02-21 00:00:00-05:00,75.75149727399773,76.00301688803302,72.38216344507111,73.2313461303711,76818000,0.0,0.0
2020-02-24 00:00:00-05:00,67.28457732593803,70.19320963379117,66.73920781825335,68.05406951904297,85691600,0.0,0.0
2020-02-25 00:00:00-05:00,68.80614125930137,69.42622351470074,64.23898804007823,65.25750732421875,105549600,0.0,0.0
2020-02-26 00:00:00-05:00,65.25998678763132,68.59446052335606,65.24504578206925,66.65204620361328,74773200,0.0,0.0
2020-02-27 00:00:00-05:00,63.514919623350316,66.52994878580273,62.01737420483814,62.94181823730469,90641600,0.04,0.0
2020-02-28 00:00:00-05:00,60.41518353371606,67.89045588363338,60.24823235378643,67.29492950439453,113325200,0.0,0.0
2020-03-02 00:00:00-05:00,68.99678976984522,69.16872171076172,65.03489536609283,68.87967681884766,89074400,0.0,0.0
2020-03-03 00:00:00-05:00,69.43783134094849,70.03585180735438,65.39868569364594,66.25336456298828,65279200,0.0,0.0
2020-03-04 00:00:00-05:00,67.32731496992845,70.9877086657058,66.57978745037,70.89302062988281,59740800,0.0,0.0
2020-03-05 00:00:00-05:00,68.8971271836695,70.56660853325347,67.65124784942593,68.09727478027344,54032800,0.0,0.0
2020-03-06 00:00:00-05:00,66.30070252509596,66.87630569719434,64.28736513345017,66.29074096679688,51541200,0.0,0.0
2020-03-09 00:00:00-04:00,59.77728983554213,64.6362193121975,59.3487070339443,61.1577262878418,61416000,0.0,0.0
2020-03-10 00:00:00-04:00,63.92357199285604,65.05482482910156,61.29476612577508,65.05482482910156,58064800,0.0,0.0
2020-03-11 00:00:00-04:00,63.65446768403845,63.938528015992794,60.44259095957459,61.41437530517578,49996400,0.0,0.0
2020-03-12 00:00:00-04:00,56.1791884357593,58.8354000892663,53.77214882845325,53.899227142333984,81654000,0.0,0.0
2020-03-13 00:00:00-04:00,57.4350352959289,60.05636638791205,54.72151035312151,60.011512756347656,63483600,0.0,0.0
2020-03-16 00:00:00-04:00,52.92744085394464,56.33865869686933,48.34011274722697,48.938133239746094,72697200,0.0,0.0
2020-03-17 00:00:00-04:00,50.06191850374289,55.03297570929893,47.592585037706634,54.13843536376953,83363200,0.0,0.0
2020-03-18 00:00:00-04:00,49.86008326016684,52.311972424193925,45.02108547463213,50.537841796875,87426800,0.0,0.0
2020-03-19 00:00:00-04:00,50.323557467999116,54.00388211754369,48.18811856056971,53.06698226928711,76551200,0.0,0.0
2020-03-20 00:00:00-04:00,54.5695089569648,57.39018129062627,51.11344127303594,51.26792907714844,80463600,0.0,0.0
2020-03-23 00:00:00-04:00,51.25796142098154,53.941582359923316,49.466386603374374,52.99720764160156,64387600,0.0,0.0
2020-03-24 00:00:00-04:00,57.06126731907514,62.95676860175601,56.82455103166923,62.08963394165039,110164400,0.0,0.0
2020-03-25 00:00:00-04:00,63.24082444244804,65.23921560132818,60.7141817571187,61.20256423950195,79343200,0.0,0.0
2020-03-26 00:00:00-04:00,63.275707164921,65.3388826120646,62.293953844000164,64.09798431396484,69610800,0.0,0.0
2020-03-27 00:00:00-04:00,62.293959854767095,65.56314565126637,61.96504592171557,62.97420883178711,63882800,0.0,0.0
2020-03-30 00:00:00-04:00,63.629536590308035,66.27079796131117,63.18849433094727,66.17860412597656,60225200,0.0,0.0
2020-03-31 00:00:00-04:00,66.57978908291575,68.62302645726342,64.22507429687143,65.68275451660156,94996000,0.0,0.0
2020-04-01 00:00:00-04:00,63.70180572468727,65.1669609668063,60.12114990980609,60.567176818847656,65691200,0.0,0.0
2020-04-02 00:00:00-04:00,60.85870464943616,63.7890109722083,60.377793331800405,63.65694808959961,67576400,0.0,0.0
2020-04-03 00:00:00-04:00,63.28069170225228,63.69681485738914,59.401022434501,60.77647399902344,66321200,0.0,0.0
2020-04-06 00:00:00-04:00,63.599633493222534,67.24756710662146,63.02403419300183,66.8787841796875,72788400,0.0,0.0
2020-04-07 00:00:00-04:00,69.0964535856528,69.33317366231557,64.11293706005958,64.54401397705078,78452000,0.0,0.0
2020-04-08 00:00:00-04:00,65.63541711818279,66.76667770215174,64.93523352873962,66.51750183105469,54244400,0.0,0.0
2020-04-09 00:00:00-04:00,67.77582840800497,68.00507352642845,64.89037552973704,65.52079010009766,52556400,0.0,0.0
2020-04-13 00:00:00-04:00,64.92276470664598,67.3273177436831,64.03819348042312,67.24010467529297,39840800,0.0,0.0
2020-04-14 00:00:00-04:00,68.52336709200327,71.09486400207456,68.24678551486922,70.75349426269531,53094800,0.0,0.0
2020-04-15 00:00:00-04:00,69.0715575159123,70.8083137172151,68.6180555857599,69.97855377197266,36614800,0.0,0.0
2020-04-16 00:00:00-04:00,71.53340246748779,74.50358206142245,71.40133956599682,73.43212890625,74562000,0.0,0.0
2020-04-17 00:00:00-04:00,74.25440548456154,74.46869307182901,71.49852111082302,72.8390884399414,53912000,0.0,0.0
2020-04-20 00:00:00-04:00,71.57327633688917,73.13311975723295,71.0823995559843,71.52593231201172,44938800,0.0,0.0
2020-04-21 00:00:00-04:00,70.34482782526449,70.95779823671148,66.55735217476575,67.15538024902344,73516000,0.0,0.0
2020-04-22 00:00:00-04:00,69.07902198903797,71.73024901573567,68.62302593601373,71.30166625976562,48335600,0.0,0.0
2020-04-23 00:00:00-04:00,71.72277273670578,73.0434092487404,70.51676258590825,70.7684326171875,42416000,0.0,0.0
2020-04-24 00:00:00-04:00,70.66626045395034,72.1787594289118,69.91873303223207,72.15882110595703,35232800,0.0,0.0
2020-04-27 00:00:00-04:00,73.50438510405061,75.62487412320256,73.2577034340084,74.02516174316406,47938800,0.0,0.0
2020-04-28 00:00:00-04:00,75.50028712354215,75.79930120335275,72.54506501356204,72.5998764038086,44290400,0.0,0.0
2020-04-29 00:00:00-04:00,73.94791077970679,74.89727011509704,73.19540248572153,74.3690185546875,37916000,0.0,0.0
2020-04-30 00:00:00-04:00,73.82832214292694,74.36902953337332,72.68958656900426,72.8291244506836,37591600,0.0,0.0
