Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-01-02 00:00:00-05:00,153.00643542418314,154.8855265215026,152.57280127925534,154.77952575683594,22622100,0.0,0.0
2020-01-03 00:00:00-05:00,152.5631695194645,154.13388940211078,152.3126142382957,152.8522491455078,21116200,0.0,0.0
2020-01-06 00:00:00-05:00,151.36825387271594,153.31480668640066,150.81897317271665,153.24734497070312,20813700,0.0,0.0
2020-01-07 00:00:00-05:00,153.52683328887585,153.86409781059797,151.5995570369178,151.85009765625,21634100,0.0,0.0
2020-01-08 00:00:00-05:00,153.15099040408765,154.95300358187075,152.20662921877909,154.26881408691406,27746500,0.0,0.0
2020-01-09 00:00:00-05:00,155.9551811815737,156.3213683521738,155.17463670019973,156.1960906982422,21385000,0.0,0.0
2020-01-10 00:00:00-05:00,156.89952224565772,157.28497150518643,155.31914205132858,155.47332763671875,20725900,0.0,0.0
2020-01-13 00:00:00-05:00,155.87808526461356,157.3717271789752,155.39626624088078,157.3428192138672,21626500,0.0,0.0
2020-01-14 00:00:00-05:00,157.44882836922616,157.65119883970524,155.83955450876093,156.23464965820312,23477400,0.0,0.0
2020-01-15 00:00:00-05:00,156.70677935191077,157.9787883465623,156.65860922352405,157.2464141845703,21417900,0.0,0.0
2020-01-16 00:00:00-05:00,158.37388755337344,160.19516251349478,158.0655163814846,160.12770080566406,23865400,0.0,0.0
2020-01-17 00:00:00-05:00,161.3322670265279,161.38045186577386,159.41462217454657,161.02391052246094,34371700,0.0,0.0
2020-01-21 00:00:00-05:00,160.61914171612412,162.0742442070957,160.3782322657191,160.44569396972656,29517200,0.0,0.0
2020-01-22 00:00:00-05:00,161.31300167000146,161.39974026841796,159.65554306842432,159.67481994628906,24138800,0.0,0.0
2020-01-23 00:00:00-05:00,160.14698792359425,160.7348076416534,159.26044280362674,160.65771484375,19680800,0.0,0.0
2020-01-24 00:00:00-05:00,161.41897456070527,161.43825143524032,158.4702450265621,159.03878784179688,24918100,0.0,0.0
2020-01-27 00:00:00-05:00,155.290265211101,157.439188640245,154.37481200831013,156.37918090820312,32078100,0.0,0.0
2020-01-28 00:00:00-05:00,157.82465327797104,159.73265267667549,157.1404784332818,159.44357299804688,24899900,0.0,0.0
2020-01-29 00:00:00-05:00,161.7369933643577,162.61390744605146,159.66517761032816,161.92971801757812,34754500,0.0,0.0
2020-01-30 00:00:00-05:00,167.721199887619,167.721199887619,164.5797305400236,166.49737548828125,51597500,0.0,0.0
2020-01-31 00:00:00-05:00,165.9480985751714,166.13117743516682,163.41372605016875,164.0400848388672,36142700,0.0,0.0
2020-02-03 00:00:00-05:00,164.23281795045224,168.15483168430845,164.20390998665053,168.03919982910156,30107000,0.0,0.0
2020-02-04 00:00:00-05:00,170.69884308329043,174.07157624830154,169.89902173968525,173.5704803466797,36433300,0.0,0.0
2020-02-05 00:00:00-05:00,177.3383044780198,177.50212117771605,171.92266348542256,173.3584747314453,39186300,0.0,0.0
2020-02-06 00:00:00-05:00,174.38956973724504,177.1359439141147,173.51265562980117,176.95285034179688,27751400,0.0,0.0
2020-02-07 00:00:00-05:00,176.20117704280713,178.880088941844,175.84462105927486,177.20335388183594,33529100,0.0,0.0
2020-02-10 00:00:00-05:00,176.90469360525907,181.97342498839467,176.58669125081076,181.83851623535156,35844300,0.0,0.0
2020-02-11 00:00:00-05:00,183.71761384166967,183.76579869164524,176.82760670976367,177.73342895507812,53159900,0.0,0.0
2020-02-12 00:00:00-05:00,178.83193637910702,179.09212274831924,175.23757086525785,177.9935760498047,47062900,0.0,0.0
2020-02-13 00:00:00-05:00,176.42284111844342,179.45829483903248,176.22047067522817,177.02993774414062,35295800,0.0,0.0
2020-02-14 00:00:00-05:00,176.5866450571157,178.66810644867357,176.0084564359227,178.61029052734375,23149500,0.0,0.0
2020-02-18 00:00:00-05:00,178.86083207604676,180.8748317678832,178.7548313183739,180.4219207763672,27792200,0.0,0.0
2020-02-19 00:00:00-05:00,181.7167173059923,181.83266497732663,180.18035168437726,180.96302795410156,29997500,0.51,0.0
2020-02-20 00:00:00-05:00,180.64417054680513,180.93405449080598,174.99149998728325,178.1995086669922,36862400,0.0,0.0
2020-02-21 00:00:00-05:00,176.99168064146386,177.31055152248695,171.2713638003314,172.566162109375,48572600,0.0,0.0
2020-02-24 00:00:00-05:00,162.11111225092128,168.66242127626248,157.72423845880573,165.12586975097656,68311100,0.0,0.0
2020-02-25 00:00:00-05:00,168.3242574988219,168.94266980622442,161.99518505555585,162.40103149414062,68073300,0.0,0.0
2020-02-26 00:00:00-05:00,163.98568458891617,167.41593121835493,162.5362796207218,164.43016052246094,56206100,0.0,0.0
2020-02-27 00:00:00-05:00,157.81121568367786,161.3960689499385,152.6513229329751,152.84457397460938,93174900,0.0,0.0
2020-02-28 00:00:00-05:00,147.26919753712824,158.1880502476685,146.87302334347103,156.54537963867188,97012700,0.0,0.0
2020-03-02 00:00:00-05:00,159.73411089455954,167.08742708446937,156.8353005397059,166.96180725097656,71030800,0.0,0.0
2020-03-03 00:00:00-05:00,167.93774764388633,169.0972688241438,156.7869823458659,158.96109008789062,71677000,0.0,0.0
2020-03-04 00:00:00-05:00,162.80683422290406,164.9422826218035,160.03362935456786,164.79734802246094,49814400,0.0,0.0
2020-03-05 00:00:00-05:00,160.44914731135276,165.10656135972602,160.1012894980381,160.66172790527344,47817300,0.0,0.0
2020-03-06 00:00:00-05:00,157.12513813796213,157.60827305447464,150.73809395190247,156.12022399902344,72821100,0.0,0.0
2020-03-09 00:00:00-04:00,145.9067992080261,152.42912301368287,144.94052901459543,145.53961181640625,70419300,0.0,0.0
2020-03-10 00:00:00-04:00,152.8252572557826,155.59844726559098,147.4334692210497,155.49215698242188,65354400,0.0,0.0
2020-03-11 00:00:00-04:00,151.83001955776666,152.38078582616018,146.05171397133836,148.4480743408203,56371600,0.0,0.0
2020-03-12 00:00:00-04:00,140.39903707821082,148.29346138487838,133.90570135395046,134.3695068359375,93226400,0.0,0.0
2020-03-13 00:00:00-04:00,142.5248160668908,156.44876943275767,135.98316444855482,153.47265625,92727400,0.0,0.0
